date,temperature,dew_point,humidity,wind_speed,wind_gust,pressure,precipitation
2026-01-21,25.087023259621215,20.17109879892198,54.868344689561056,10.539443646568737,13.260344226278505,1007.8980600055768,4.042627150651531
2026-01-22,12.050864314282663,8.636891930109147,85.3185998404998,14.339700882391085,17.0570502322979,991.8920672364634,3.936761838890214
2026-01-23,9.435988594493072,7.004732258038876,67.27897929354066,7.970099298549137,10.455868377963494,1006.8145973260046,3.027553706179532
2026-01-24,23.76536879102146,20.174099007059347,50.349113094017405,5.995793264616413,6.669722189203604,1041.0131792430195,4.606637447107039
2026-01-25,25.1708684816816,23.67918576782005,70.17404845134998,14.30555439737562,16.785931789878276,1005.4190097342745,2.5175938654544803
2026-01-26,29.76262855001683,25.207992228955238,61.73772108624856,9.631653525382816,10.477173027486074,1046.6122493749851,3.7485227279680453
2026-01-27,15.315441922785663,12.303106119666317,90.94346352602358,4.472255344148334,5.1029342756271605,1046.241622944587,7.999470485848819
2026-01-28,14.300452144819578,11.50305317666101,66.86653044228828,1.8969636810535673,6.5601922677594064,990.1429061515142,8.342555035851719
2026-01-29,24.41032401854992,21.066864864735845,91.37618469769086,12.638317521977719,15.66306758771624,992.4117877465851,3.0418247762851616
2026-01-30,13.520088506325447,10.020953055167837,50.029896941739764,5.432724041912273,8.730174332535194,1040.3871849232323,4.690144305527879
2026-01-31,28.268933140089118,26.981829915183067,65.39095750130596,9.907045820466468,11.916014172133288,1007.4932643247304,8.738197762800523
2026-02-01,26.460318796075295,22.729849911181685,62.0582607153881,7.062246290488472,11.607150750062793,980.3061787598107,0.5267333182969713
2026-02-02,15.72485068437546,13.75712396311334,61.678368053430546,2.983946696925575,6.1735991448239025,999.171027379376,8.891449619957854
2026-02-03,23.771776694787434,19.915966164761073,53.40933098827313,9.025299129306976,12.871148476924914,1021.8340295236892,2.191843456523317
2026-02-04,23.863571852117058,19.57343267458027,59.35621352052509,0.9102460342602348,2.753058379398804,1035.9486176171977,6.785392442143758
2026-02-05,7.578096720898316,3.362262690688235,77.777478494281,6.200136898067884,11.000196302163511,989.3372031965282,5.8255169638460025
2026-02-06,27.563822666989168,24.35381879735761,64.56805364188722,8.199224094955065,12.30153054574664,987.7378955091715,5.529407481892521
2026-02-07,17.63130931119643,14.550629741953424,70.8697391164574,6.540704611778686,10.810446926851405,1044.5464857500633,8.593602247528214
2026-02-08,25.661436652693542,24.089932807335895,68.84334401735943,11.230082628764862,12.091053965893634,1032.5803857475807,1.0157214364466127
2026-02-09,13.001240025765293,8.89985542415275,93.79524624999473,12.418874318179686,13.773690357535784,1021.2845720544655,3.4702802532563606
2026-02-10,27.388080712405014,25.302443190618156,95.26494995052578,11.56864611049767,12.996779108915556,1033.8430752997149,5.382527463447656
2026-02-11,14.730041968354078,11.743260277082292,74.647848582793,0.5821942171770317,1.9367403334113877,1010.0198052914646,8.112888539460398
2026-02-12,5.270941287007459,3.1338449152973924,66.50779751578023,2.9119315566895834,7.188972367211023,1033.091902311639,2.164430834116715
2026-02-13,27.63454941048159,26.09923595848282,55.34003520011818,8.049112638956615,8.208536614999575,1006.0262093892175,8.029298413742762
2026-02-14,7.2821669196533385,3.763936132086392,97.67014396910474,14.022330606657018,14.40283055156089,997.0866200744822,3.9963848249393576
2026-02-15,12.982840939760372,11.765512800468757,53.011347245014875,12.524351625781753,13.893925978931271,1031.0309394905078,1.889138564336954
2026-02-16,28.751549176270125,24.756968239765325,64.88251387841402,12.638017625277024,13.637382498524243,1009.3770604510088,7.5898644044348265
2026-02-17,28.765178673438903,26.494831492394436,64.90331005850021,4.548122906395124,5.707420975809366,1048.6963973028337,0.9089890147454782
2026-02-18,19.335947203082153,18.335408431064213,66.02006430701074,6.4417184561805385,10.431434402447039,1004.463962761567,5.1476737407544295
2026-02-19,20.795930304244983,17.751413747296063,58.214342163620465,7.060589209739061,9.876222179199296,1044.5209194371746,0.6387578386188841
2026-02-20,16.211138049457993,15.02373041534758,89.15807154618486,2.360573750248656,2.389427056713496,1045.3073783996956,3.564178551577876
2026-02-21,12.330269292451614,10.225591061168016,56.12489309829946,0.46602195366684473,2.6126357821878208,996.9297062945323,6.010767990063926
2026-02-22,13.2166136342479,9.388707684425034,81.74533295765814,14.203543491907753,16.242968126159546,1035.8754827111609,5.561155414872131
2026-02-23,21.81296140192596,20.562202915438498,56.19230133529087,3.610688784952601,4.180415132175319,1010.3152153601195,4.046554179046665
2026-02-24,23.809363235942,19.45200926651799,53.52678187964783,3.59923355585447,6.979942498861756,1044.2267309061244,4.290479939721157
2026-02-25,24.789476093146213,23.77419640251188,95.47147518429382,1.250685806531393,4.761171748428849,1011.5086990844667,2.2676955335076654
2026-02-26,24.740453569863845,22.753158093056236,59.506438315935284,13.927616279156679,17.53208237441717,1032.1012602136157,4.558825884241029
2026-02-27,7.280152576217259,3.316536351608973,91.0625077279852,8.69605672409658,12.338411451889542,1012.6877186414658,9.532548557208342
2026-02-28,17.360507617564537,15.09542701864731,77.2315435553568,10.005552856880309,10.005816991541792,995.9460528998999,8.504529177837904
2026-03-01,6.438969000416107,5.031399448152053,53.89282598043848,13.673653308945788,18.4432573281794,993.954509026128,1.452328690763438
2026-03-02,18.73822205809339,16.297286382891677,97.77240957190338,5.1843025335118424,9.255346368785158,1009.7801835979442,0.2978078732092093
2026-03-03,16.038262534334425,13.956689388796324,62.34805834959462,9.322609667071262,13.842518150017689,1032.8846259909951,9.335243127166306
2026-03-04,27.192604568957496,22.821756960315277,92.98226726763033,0.5819918209333119,0.6602082974704826,1022.3550039626537,5.267497498807476
2026-03-05,13.772875313801967,11.519483643461394,58.44050028922821,2.80158792346694,7.470881902395637,1028.204050293038,5.378378231493077
2026-03-06,7.926675410690146,3.770945523586118,92.69714410709264,12.468687076349138,16.51762971978966,999.762844551236,7.807179957065223
2026-03-07,8.574792051320896,4.0073034720779575,50.6614406452647,11.501525345075036,15.68762105986853,1013.7004742170324,3.1468897387132655
2026-03-08,24.037765792936806,21.30249611463069,75.58902282847403,5.259640371857203,5.726077295467046,983.1076685478529,4.819075688360021
2026-03-09,20.455451582906527,15.815679007488958,88.47212897107784,5.652159416613188,9.346049561206176,1037.2272691170685,9.686629131467376
2026-03-10,7.528066903069757,5.018794687216985,96.73977587463916,8.003316503303692,12.802899951514146,1049.2924513567912,6.721486869324071
2026-03-11,7.102670152874936,2.246356486914503,95.46010681032436,0.0036150702770182397,3.3963517773678213,1008.481534383727,1.5374503199578593
2026-03-12,22.524228286478,21.167070188375707,90.98124347738224,3.618665040570418,6.471472063693451,980.767455719208,1.332267479843533
2026-03-13,6.819075159104838,3.0709980930918674,94.4095674830652,3.1234771291232164,7.851625517868201,991.8854847685664,2.042647583330054
2026-03-14,25.546501482258904,22.57124532043119,59.960984291853826,3.757244201246452,5.971929809918632,1025.6768814425293,7.667116744207175
2026-03-15,22.656055678912406,20.10546045708982,64.20921478558644,12.08858763800162,15.085055469554014,1022.8455522742702,2.9537700384061605
2026-03-16,7.033719516047494,3.5028720010530905,64.44842624605292,4.195107848196647,6.576799315668478,1035.150530370988,0.21388846675079787
2026-03-17,7.120942852129798,3.3055144855924734,68.85269655008494,2.8728198307522224,7.537050937553718,997.7718807672748,9.441743635056618
2026-03-18,29.665989462529385,28.64853638392815,69.66603351925943,7.563951911895473,7.94437554572301,1033.4542340882995,1.6971341639491067
2026-03-19,14.356769893903008,12.688957538914213,77.22776623273377,12.98467554559098,15.490274049717721,1028.1588815066568,0.09558186148068581
2026-03-20,14.266053676672273,10.413869474134998,57.99398816832207,3.620245557562498,7.055007764489689,1002.597014839969,2.37131602383323
2026-03-21,25.319989181437563,21.654447527124738,84.56233318929947,1.1780436418919804,5.137576334003165,1018.1841703639874,2.3502878711813366
2026-03-22,28.681214434596466,23.817024414081757,58.37832696522533,5.34607103774497,8.261164274965651,990.3091665948829,4.220052508457231
2026-03-23,29.650026595571774,25.60587543456864,65.51542410522738,11.214777368474667,15.759366089081936,1011.6795152404908,9.203898315000368
2026-03-24,23.83445463147354,19.03136380054819,75.1672565303077,8.260358170421918,12.970315404841276,1041.6838137688949,8.79184917779098
2026-03-25,14.406489638272895,10.596327632133667,89.82202807617386,12.251900543615212,12.57349665958313,1009.4833965877774,4.56894554982428
2026-03-26,7.0875179174667196,4.8953090829089465,86.97346166193637,14.39388221413851,16.405734911845382,1038.7696694532794,4.108999049918065
2026-03-27,24.42867289818592,23.007213209182492,82.27671782052612,11.889937151274255,12.007232259880027,1021.3177355681786,5.550090864748513
2026-03-28,18.960106243395124,14.832810790015381,57.78866302900851,9.0570461826563,10.704129469528516,993.431369917165,2.4345401197176573
2026-03-29,15.605550231174407,12.028953345270743,77.35226728077889,7.400123820785708,10.084464910638719,1020.6774371288527,0.5218499196636284
2026-03-30,27.6588596273684,26.466115577795215,54.37232508999427,0.601036295224,5.155010947773745,1015.4188330409944,9.392241361712067
2026-03-31,7.779937057653783,5.3397351940498705,68.86815883983255,14.76482968221062,18.997601294537635,1007.9048934637469,1.8669898487717274
2026-04-01,17.31562760727148,12.488428345334336,70.67582651449796,5.752216838625638,6.389715471985567,988.374130766125,1.984007292457164
2026-04-02,5.283841119185476,2.2822365363446715,51.99057197228769,2.283423208753002,2.7485750824574806,1009.1696064693061,4.724603288539476
2026-04-03,16.716516049853155,13.985599505774337,63.69940497349859,10.00063283094685,12.946969524730186,985.0933663367739,4.916133448403307
2026-04-04,6.4075818920459335,3.5767834714087576,97.78247336332447,4.26432433643189,6.924914198725803,986.9138335979126,0.18434209700741944
2026-04-05,7.970447906701798,6.134917010681143,97.68163039148448,8.786674063965714,10.118562271115833,1009.1141573052901,1.479547387739707
2026-04-06,7.9381561694276215,5.46332748596844,67.61635271262696,8.801518617668869,13.298784040438044,1001.3767037377925,3.7815481856074173
2026-04-07,21.230257552901588,18.75100452895288,52.1550054474162,6.685947313543037,11.322779360850806,1044.7881028103557,6.83730693510539
2026-04-08,23.651121981635583,22.441701900885693,58.954746966409076,12.541779233175639,14.554836424876452,1006.2994063766189,2.2841845683193585
2026-04-09,19.58421912742899,15.513948613357318,69.610889671677,3.9745059233316455,8.426018708899246,1033.050068545047,4.230144462417627
2026-04-10,29.054313711863546,26.388295984248032,97.38898489846149,6.729488874266012,8.649233345580875,1017.117326845637,5.573450647164668
2026-04-11,14.371764488092602,10.083044940826909,57.059953176859246,8.065381928864571,11.749466088013072,1029.2859968049636,8.88592494623292
2026-04-12,12.142802157046518,7.741410152566936,88.1757921834106,9.954370811509495,12.334081899248115,998.208118811078,3.260705023271233
2026-04-13,26.714978204736507,24.867001985941876,55.4341269687346,11.759577757583843,12.372493540119757,1045.933348098683,1.3355826586348352
2026-04-14,10.589895962986315,6.960482034305801,99.06287886956383,5.922109243173841,10.561780249358948,1017.1061947840096,4.892722258976082
2026-04-15,29.080563486015283,26.191436269363358,69.08082495545675,9.69070416144894,11.961187128336622,1038.1926849899676,7.467216016840621
2026-04-16,5.303861867245408,0.7832349155594676,88.7617269449528,2.259164296027787,5.931599497639805,1005.553198543328,1.0985975705273343
2026-04-17,29.246970667690977,27.38400795098516,67.12955414055659,13.98972150813718,15.82559058029364,987.0147944335367,4.246834916969604
2026-04-18,6.078997798764403,2.3677449975242264,81.38344385794043,5.745882096315053,5.840286489196226,1027.1598153404593,0.17785141262483428
2026-04-19,27.278577842451778,23.84756935344089,59.60080423700184,10.942821329646577,11.445473123105756,980.5431753836198,0.33559181647251135
2026-04-20,18.192527727157497,16.011321816870165,57.30105096484813,0.3051162282326647,2.7862136256822865,1013.2705083595856,4.829533632166656
2026-04-21,29.82411990298251,28.277716288377817,96.90320697840656,3.077807143572105,6.527628929203917,993.4961331866522,2.981972981509294
2026-04-22,6.844914118384971,3.238355076475865,95.88236389522167,7.30623816485367,8.979914797750066,1023.9162853104754,8.451072990054122
2026-04-23,18.84635711003302,14.891967277503696,94.37344701064413,13.173787015985198,16.65122931187345,1048.5593911196497,6.021543061264543
2026-04-24,29.232563390477473,26.970054015424072,81.27167250832967,7.908827249260157,11.402005196419937,1012.5082034424452,4.539329617429903
2026-04-25,18.07744610425372,14.498115688164464,90.41341056081392,13.948057234408186,17.467736771047342,1037.2248779567967,4.079353710542963
2026-04-26,20.73496595338156,18.154442322935548,53.451846845568745,7.256953448741945,9.719562718844488,1015.5448930865784,4.9724548018956325
2026-04-27,22.39371722461543,18.540889691484956,66.73945209453396,7.356736451039249,11.931167201646769,1014.7088021772817,0.4043883121266134
2026-04-28,16.36352661919433,14.56666551961812,65.68515623785781,1.7962018275079783,4.242184417411056,1045.1296445225144,8.9279335642066
2026-04-29,20.688952002101587,16.12809199155689,81.78226609763067,12.039843662283298,14.29116962976649,1042.2976108122677,9.983031557339583
2026-04-30,19.607857798077504,17.458219412215186,67.79788867353203,3.7044811870059373,4.701385282059072,1035.0060325631582,1.8148712485869867
2026-05-01,27.528950262274723,25.05780631125011,57.42533908218404,13.494187340584727,15.032462777366408,1000.7379027321749,1.2038296477461974
2026-05-02,6.136159508536447,4.903791700215048,79.82335377067719,13.662363304955942,13.87403576754746,1018.1505891006758,1.4357746344859523
2026-05-03,12.024079739805758,10.578030890520653,90.71919603345407,14.149651678112246,17.3173281461931,995.672806331398,6.610270582343672
2026-05-04,28.760287101913967,25.696839491064654,69.10617472299866,7.80345733654635,9.046136056181814,1011.0741688632578,6.6144083845077475
2026-05-05,27.25659459727291,25.18622389036102,56.61343575492408,10.156406771754666,11.67718304418199,1013.8949146031854,8.479241622784109
2026-05-06,16.391418819642823,12.049497916674046,59.83440986564115,11.677738200924953,15.531810809246558,1038.2148028118531,7.518263884262533
2026-05-07,20.50331494503842,19.444541390418603,61.8741652584692,1.965219279756984,3.6013251955642533,1042.7219855727494,4.496896733693397
2026-05-08,11.934529574528316,9.418153379840572,64.99487964972681,9.014357924962459,10.225337385028169,1009.0234043677534,6.128553615653188
2026-05-09,9.703028993094033,7.353646806017663,82.13975352531546,0.5144685195496751,1.359757265218204,981.2393111551266,6.8828467036800784
2026-05-10,16.592460123499556,15.515149599829153,80.04727422688595,7.463491250830888,11.337783261740668,1040.3241687852549,5.127364702852252
2026-05-11,13.83380570065132,12.33633210464928,84.80399307835197,2.322640224303411,2.9711715142535455,992.1995074950953,4.7565098445163665
2026-05-12,19.5914027962718,16.93683209659726,68.12509922657566,2.7438438894312704,5.012612690683039,1023.5317374723276,6.4509744564265326
2026-05-13,6.94336592412462,3.971907586334834,91.19988259399892,5.4757135003890225,8.010364080774995,981.7479630303892,5.574745489756538
2026-05-14,29.359870191654164,26.742711202634688,60.204383057788014,6.486557500747545,9.923507064176118,1007.9654532682395,6.4394230533591035
2026-05-15,29.65526861199007,26.531517898341697,73.4520373759077,9.347586367982808,12.514003779647785,1049.0172211480744,6.128547739633639
2026-05-16,22.45404285049363,19.0735161508709,90.0469360770715,1.116426276577735,5.170029641303609,987.0485520772662,7.191965605136547
2026-05-17,18.40240915860301,17.362713874091668,59.00793238663096,7.55537641856167,7.7791335881928605,1009.658520639975,6.428035087828761
2026-05-18,12.738190407158193,9.881809769344176,55.49315568703915,2.739376953796517,4.221580577693503,1001.5004965132966,5.197424864372673
2026-05-19,25.344875492673715,20.490878529123364,94.18419838439948,8.60962762547613,10.010298219353029,1043.3561686371786,6.817968112843865
2026-05-20,22.118279313846983,19.042150193328787,67.14648313795979,9.561069183917752,10.291153711878293,1040.8538075535148,4.4948196518542805
2026-05-21,9.065423483622283,5.35525441378647,84.1935062454516,8.350638848292808,9.796530117575024,996.638913221436,2.4167122597260104
2026-05-22,27.773179612346063,25.52572418067853,51.267430213196924,11.074432657174615,12.623259227889132,985.6831450935301,0.014182201339154599
2026-05-23,25.563431073079226,21.467465560468177,84.50234442047248,5.03413866361352,7.643560973250912,1023.8996875842782,5.5996414714584315
2026-05-24,28.7449978322981,24.65331190479364,65.80506557734853,11.476598874496963,14.795121269128243,1003.5458098318596,5.90655226608641
2026-05-25,23.142987709709,20.057803519092445,52.787042679372085,6.491506225622905,8.397008793681975,1027.0459073424245,9.720489647757143
2026-05-26,20.33537989839475,15.431324605277894,80.49063807740585,7.262767474838952,10.860118631405857,982.248382924747,3.6147833409427554
2026-05-27,15.456075907265472,13.953875048214858,62.04019080365866,9.721531908916072,11.402358601813972,989.3379464624243,3.9413324282831175
2026-05-28,28.31821208385033,27.250421424292007,69.340362102594,0.2753757599883594,1.726794146562161,1028.046056294085,2.0179958134219023
2026-05-29,26.65159723751021,22.570964390481826,54.02904061432568,9.809913321303725,12.515853600588846,994.8659458711749,0.7053429523732191
2026-05-30,6.130466752654735,1.9018446031952045,57.35816255474727,9.27877723608173,9.397359037610682,1040.031137303368,7.728044928617406
2026-05-31,5.6591743624313,4.178345445948995,64.89886177479218,4.647706751299198,5.0466523694692,984.1013621397095,2.49681064339325
2026-06-01,14.41158417195124,12.349252840116815,54.48797502800786,1.2869142734923422,3.376761991424978,995.0837387949903,6.089048610300379
2026-06-02,25.263833269545824,24.19362381607931,95.54131323431577,1.3640317486956173,6.0785953056543995,1049.8992173939548,6.8777303554548155
2026-06-03,29.681903232873612,27.508668789751354,50.30235215919892,13.848356204778428,17.455915103995547,1010.3153271810755,4.712366872916477
2026-06-04,8.760422277588205,4.667854781913519,74.19301094321557,10.339189818387556,10.779822665890345,1029.207596448125,8.763521130271917
2026-06-05,19.853267883803376,16.78142577295306,56.162372906627574,1.906539206561106,6.138129270465475,992.7864134199909,4.437948409797288
2026-06-06,14.522271415775538,12.129889043102386,65.38395447389743,5.3508475396335955,9.0123513926745,1022.6908114489877,2.849086230417651
2026-06-07,29.24785994536508,26.760902765739758,96.30297799091328,8.887244908523947,11.941977537037213,1030.8274247858592,8.960155229616223
2026-06-08,26.052973078392718,25.047558575530847,58.08472766369934,12.53357557635973,16.635040379405616,1002.0133645106557,8.615642842499565
2026-06-09,25.958217617778445,23.7590155075175,98.29161598591662,0.6549139306951279,2.6754631694099134,1038.0227978383114,1.64039947076413
2026-06-10,16.717328994874258,13.131494028322535,60.289718849471086,3.549496972050133,4.657002226319396,1022.2392304930598,0.2596101835392095
2026-06-11,15.37048755844163,10.4737097831762,87.07830542334148,13.3462348544307,15.906351799974496,1007.2386106730521,0.8998555634962069
2026-06-12,11.835176798267657,7.446933490332059,77.33386324486558,0.13748325275724727,2.8816920307246163,1019.0349675340211,2.865473985538171
2026-06-13,6.409387416273178,5.315007557691062,94.22393637983797,3.020986541908311,5.712618401957871,1020.3732593205146,9.722598017417107
2026-06-14,26.61805940637633,22.023816987676973,77.69966277515655,14.38536263959449,17.210731596995018,991.5874704885706,5.58516153160825
2026-06-15,25.32252522825194,21.189731575057436,76.72796095781544,9.201027697832567,13.94455228902847,1008.1912658906876,3.7326173202926882
2026-06-16,29.992941832153264,25.87143733786934,59.772900018419996,3.925070499562597,8.436298615043754,1004.0401411613645,8.887160946127464
2026-06-17,29.915920926847633,27.083937890833347,58.311468102582936,1.004866415937714,5.383451598732411,1008.0631905805388,4.531363314784996
2026-06-18,18.885792640065688,16.293771468247677,95.82445755577571,0.42287010670833236,4.429954161251469,1033.277741193968,3.1523862840102113
2026-06-19,24.224685379512763,22.013022464179993,66.39190994250171,3.671176194553909,8.388316730880335,1013.7776885226671,9.412195287456575
2026-06-20,28.619143247060702,27.356363811243238,68.6041127481448,13.222287293833658,13.714760502230673,1045.8221307267486,8.49517666192678
2026-06-21,26.241184766935287,24.328243312960492,87.99118292141942,6.2387048144626425,7.56432112169134,1000.5573489350905,8.436683754194409
2026-06-22,11.18370254357994,9.197288003667841,66.94117412114036,10.805000537489896,13.28028026576282,1009.099250479945,5.122847430502131
2026-06-23,16.263603382752336,13.32729510391153,97.60312233195015,13.774275530699366,18.00694799631639,1035.086976733533,7.89438398815455
2026-06-24,8.228985378787375,4.239207752400599,86.89638844994002,6.120606924042249,8.646435481655912,1018.2217215324525,1.7935335926455187
2026-06-25,28.85127568146806,25.956036367876273,79.871462128671,2.8691605655609558,6.609334262268899,1018.2919702497113,5.732229575562436
2026-06-26,20.154365861272,18.92298806348336,94.04475802723763,7.756768962853792,8.451568489098374,983.7338114103628,9.838459228475458
2026-06-27,10.716070137586568,5.884910933633753,52.48029541747414,13.621255305897817,14.883324370780617,1007.9019763902919,2.9095843051796164
2026-06-28,21.792517110146417,17.021619833769968,62.85313460946044,12.065616212065509,15.72449668725387,998.9513612695213,7.943523292476752
2026-06-29,20.453206011447396,16.312447838853764,73.25181671104549,0.9874476504473068,1.8111176948859269,1049.953458598178,4.904784072080672
2026-06-30,13.954067950821013,8.98875634456413,61.34892697357605,10.388592001163728,12.145371674438362,1001.5848549442617,0.3980568322208733
2026-07-01,7.8389398049907255,4.661010473789673,87.1952593651076,8.578462836884306,9.902794125952163,1041.9147574355704,7.630193978156674
2026-07-02,21.78932988981999,16.938256488807163,95.96040155268625,13.611947645196382,15.361256116308775,1027.3363614528334,1.685691443921128
2026-07-03,18.00769252259483,16.70527236012783,71.18850599654617,1.8372212527544585,5.37884149814431,1003.8641486434464,6.314735671327502
2026-07-04,24.30795979339098,21.845236800345496,67.10663000559475,8.010541698069849,9.849777603783854,1018.0474064861886,0.856641940469729
2026-07-05,18.004087527799832,16.10256245577277,98.07753660687831,13.191940402678386,15.968257015718088,1038.8375115964436,9.468673974959648
2026-07-06,26.304537507963502,24.521205171426423,72.24262164137704,6.150356801126145,6.650016186398194,1041.8357808621638,2.917238871803609
2026-07-07,18.797670969362137,17.234459173791432,74.45242002246417,7.229923765993006,11.255012232166145,991.2275712504302,2.264646916773949
2026-07-08,19.023449288384654,15.533794722120668,67.58249361709527,1.0569101650043744,2.9063532932449987,1003.7701198845718,1.291364040663343
2026-07-09,26.916340066458627,22.791052643469406,95.47742365060691,4.172154606733662,7.414825401900375,1003.46562261495,9.460021933390477
2026-07-10,15.087071655309925,11.773878057628483,78.44777416409254,4.86759973753421,8.494547745843374,982.9431357253161,7.119037424413052
2026-07-11,8.350380711266018,6.762529872913179,88.10872935908223,14.176836731173305,15.225141341731806,1021.8766431896328,7.416608887180887
2026-07-12,5.7195669078334745,1.4750718280995905,90.59033591754431,4.240010408117386,8.663385332884136,1039.8374037094532,4.994045613802446
2026-07-13,23.878431391840476,20.334612563185562,67.09245209586291,6.91303102904478,9.994152287079544,1006.7102071477863,4.747277852704834
2026-07-14,20.507738783836615,17.95507595932863,71.684716566019,10.069566353464197,12.213192062221605,1031.8025161488924,1.1002124299147664
2026-07-15,22.60199420248059,18.905473020336338,92.42358872031323,2.4327505861181606,3.3444265040092582,1023.9390289520518,5.598410955839918
2026-07-16,10.324104037722769,8.284484120751438,68.16276758379051,7.296635807128117,12.008140496634152,1006.29541148451,2.4691649510879046
2026-07-17,8.409286889669243,6.028518055692401,89.69675667259256,11.078085592138613,14.853426612796738,989.8741859644608,9.771453328004059
2026-07-18,5.363616641697048,0.6936732691690874,97.04961612872185,13.002828195405991,14.042951009072235,1029.6526696943176,7.965809400151473
2026-07-19,13.764688970164924,11.602670947479243,81.16051865340035,9.3938891199364,11.082442993557523,1039.819561825887,4.129920601928876
2026-07-20,19.74794217136583,16.867989098734082,87.08136437259444,10.035802729754218,14.084174020194585,1028.0098144681044,1.5134125869153303
2026-07-21,14.806101127493308,10.245536577909249,90.25486560205675,1.8942520887685343,5.372640404845229,981.2514938824372,7.853316911387839
2026-07-22,15.936873050593226,12.105987649523115,92.25198244483212,14.186647458695207,18.01556892227383,995.1363026073694,1.22053767081316
2026-07-23,27.60396736234371,26.355154457684897,69.7526668928398,1.9886111622672353,4.194616673331897,984.8635989418473,1.893337534970705
2026-07-24,13.70638667558251,12.117174498466628,52.56317295879991,11.620094057726975,15.20247537093781,1019.9270269703359,2.115205177442274
2026-07-25,17.84973722899527,16.818370865907603,70.09381356183698,3.9722448266747823,5.904713440994351,1032.9534375188289,5.568906382730944
2026-07-26,24.591325318528575,21.06763815761192,83.68781148920449,14.003897155518773,15.060211740209756,987.7405430948062,7.870566539903663
2026-07-27,14.913569558031753,12.12287585639008,72.51751928903964,10.799393090542193,13.962778264748993,1038.683647441537,3.143148787246922
2026-07-28,20.552167505696836,19.015068102087735,87.44815754301993,11.307205694675535,16.187275322669507,1018.8856284876838,0.8466981427528941
2026-07-29,26.55909271866863,21.727356234441547,67.8491214734332,3.2858875958982496,4.838892452874898,1028.2978308499207,4.645384635244191
2026-07-30,28.73801559144105,25.619376695658573,81.73720705520148,6.645599649527412,8.95044761059011,1047.9981294026052,7.481102411599355
2026-07-31,8.676837023225948,6.709263846774391,59.32099024269873,9.267197918839296,12.637204774188564,985.8576691773388,2.216638430873883
2026-08-01,28.16469062903736,25.16227634441853,87.46847183224784,11.549604273099014,14.257135683711454,1043.0856816084452,2.199245480393742
2026-08-02,17.302907326988453,13.584425996048022,77.28479844065129,1.5593906386858436,5.776529617231089,988.8271887191187,9.472270273467108
2026-08-03,11.45610970747396,10.151152835579701,60.203219427330026,14.435479746817926,18.244193279165504,1007.5071164645677,9.541537271191778
2026-08-04,16.478393905956533,14.379578645764965,64.59555867489036,13.35331005831834,13.644796077630126,1039.600708743178,9.904657320615764
2026-08-05,29.500814382136927,25.27295241860095,87.43043542909162,4.055228857433765,9.047335027052636,1043.4377965716508,8.076596015747802
2026-08-06,17.31545234982174,14.476792868211096,74.13006178307603,12.341403645484979,16.103415914082316,1015.4460171481602,1.8818416916794556
2026-08-07,13.218790257187706,10.032481689058526,60.80157201965361,7.774858845597351,12.094375427067916,1021.5873246792797,2.1198152079926134
2026-08-08,20.835021357918144,18.10375734908027,98.36355951851488,6.9270972234302794,10.18308578390701,1029.570313421899,3.40225241522392
2026-08-09,11.003640469454826,9.828040698882806,85.75625099084439,4.716511587171081,8.997937227404893,1038.29310679169,3.1813253133349084
2026-08-10,6.896583202716598,5.233584083435974,97.85674162698982,8.714528799473888,9.276443674117434,988.5057818676366,9.56527749078009
2026-08-11,8.22199304776623,5.439826492798666,71.35525226801715,10.948336765553966,12.687025943350545,1036.704851576046,7.890739828816936
2026-08-12,8.20114597394431,6.364404112312599,73.75501703458602,6.163993574441374,10.546098292463839,1013.6893305358132,7.2400879216155385
2026-08-13,8.797567337807358,7.5976512231686435,94.89776080925097,9.43828789512438,10.446563951458842,1011.5436397575718,1.8596322405813182
2026-08-14,8.470679316235254,4.096080660027958,76.25246701226924,10.489693817329556,10.88090431022967,1009.6729826397899,9.095255593623296
2026-08-15,21.021868620080365,16.0970985034239,85.36394559528335,10.666827255229288,14.607421954955383,1015.644810967223,8.278703795061737
2026-08-16,9.54700210997862,5.374430613991663,62.6086438747765,0.7794914719677037,4.956922250184185,1046.1535387376223,1.636418413279237
2026-08-17,13.64168208309658,9.226542396277912,72.33632343513203,12.896217085276003,13.709478176225506,1018.3742640954506,8.711703319609725
2026-08-18,27.419710247650297,25.451801726382115,56.17249329051776,6.873799721475719,11.145529635389297,1046.7224276784198,2.7224753637047128
2026-08-19,16.84904100657181,12.006533104519011,60.299001793848085,3.936241225443217,7.370080203429065,992.6203091430948,0.8086974583210604
2026-08-20,21.68894346302568,19.901240645211967,50.04717076338155,3.6264676121952237,6.226881028278143,1030.6895185182843,6.5682230651421
2026-08-21,9.307996780040746,4.502277538593416,51.963252582433014,7.245211692659257,11.396462656566182,1036.8567677026124,6.5380465938433066
2026-08-22,9.80722547021677,4.827948294352965,98.86419115884647,13.302473092034388,15.398719338629217,1027.5390181934404,0.9493200956561809
2026-08-23,6.021715406661972,2.174824183677777,62.117684756838116,5.675213725239704,6.64518350635669,1022.4845596158578,3.188518089365824
2026-08-24,9.223376576804114,4.298801649636826,83.1655354752001,11.24588620175315,12.670149584806218,1019.5368946760327,9.928144622555386
2026-08-25,11.964758475798966,8.686599357530552,91.95498493998058,1.452280964808279,3.9781010562748533,1040.2651337805087,6.784266670087369
